State,City,Population
California,Firebaugh,"8,300"
California,Topanga,"8,289"
California,Oroville East,"8,280"
California,East Foothills,"8,269"
California,West Imperial,"8,265"
California,Orosi,"8,262"
California,Rolling Hills Estates,"8,251"
California,Spring Valley Lake,"8,220"
California,South San Gabriel,"8,070"
California,Rio Vista,"8,070"
California,Mammoth Lakes,"8,009"
California,Pismo Beach,"7,931"
California,Gold River,"7,912"
California,Thousand Palms,"7,715"
California,Templeton,"7,674"
California,Woodlake,"7,659"
California,Sebastopol,"7,659"
California,Foresthill-Back Country,"7,652"
California,Fairfax,"7,638"
California,Ojai,"7,627"
California,Acton,"7,596"
California,Yreka,"7,564"
California,Corning,"7,558"
California,Garnet,"7,543"
California,Calipatria,"7,519"
California,Orland,"7,512"
California,Pauma Valley,"7,475"
California,Lemoore Station,"7,438"
California,Cotati,"7,429"
California,Joshua Tree,"7,414"
California,Escalon,"7,388"
California,Marysville Rural,"7,361"
California,Interlaken,"7,321"
California,Fort Bragg,"7,302"
California,Oceano,"7,286"
California,Bermuda Dunes,"7,282"
California,Pinon Hills,"7,272"
California,Guadalupe,"7,271"
California,Hughson,"7,227"
California,El Rio,"7,198"
California,Atherton,"7,147"
California,Sausalito,"7,135"
California,San Martin,"7,027"
California,Mount Baldy-Wrightwood,"6,995"
California,Ione,"6,983"
California,Desert Palms,"6,957"
California,Winters,"6,941"
California,Alta Sierra,"6,911"
California,Oasis,"6,890"
California,Pollock Pines,"6,871"
California,Mira Monte,"6,854"
California,Mountain Empire,"6,830"
California,Briones,"6,817"
California,Huron,"6,806"
California,Crescent City,"6,786"
California,South Monrovia Island,"6,777"
California,East Porterville,"6,767"
California,Loomis,"6,728"
California,Boyes Hot Springs,"6,656"
California,Thermalito,"6,646"
California,Portola Hills,"6,618"
California,Gridley,"6,578"
California,Palomar-Julian,"6,523"
California,Ladera Heights,"6,498"
California,Vandenberg Village,"6,497"
California,Kentfield,"6,485"
California,Castroville,"6,481"
California,Nuevo,"6,447"
California,Cherry Valley,"6,362"
California,Roseland,"6,325"
California,Holtville,"6,290"
California,Carmel Valley,"6,266"
California,Ben Lomond,"6,234"
California,Aptos,"6,220"
California,Jamul,"6,163"
California,Franklin,"6,149"
California,East Pasadena,"6,144"
California,Lucas Valley-Marinwood,"6,094"
California,Willows,"6,088"
California,Sloughhouse,"6,043"
California,Fowler,"6,042"
California,Cambria,"6,032"
Colorado,Denver,"663,862"
Colorado,Northeast Jefferson,"451,811"
Colorado,Colorado Springs,"445,830"
Colorado,Aurora,"353,108"
Colorado,South Aurora,"329,151"
Colorado,West Adams,"310,409"
Colorado,Southwest Arapahoe,"201,720"
Colorado,Fort Collins,"156,480"
Colorado,Lakewood,"149,643"
Colorado,Thornton,"130,307"
Colorado,Arvada,"113,574"
Colorado,Westminster,"112,090"
Colorado,Pueblo,"108,423"
Colorado,Centennial,"107,201"
Colorado,Boulder,"105,112"
Colorado,Greeley,"98,596"
Colorado,Highlands Ranch,"96,713"
Colorado,Longmont,"90,237"
Colorado,Loveland,"72,651"
Colorado,Broomfield,"62,138"
Colorado,Grand Junction,"60,210"
Colorado,Castle Rock,"55,747"
Colorado,Commerce City,"51,762"
Colorado,Parker,"49,857"
Colorado,North Aurora,"48,131"
Colorado,Southglenn,"48,097"
Colorado,Littleton,"44,669"
Colorado,Black Forest-Peyton,"42,682"
Colorado,Northglenn,"38,596"
Colorado,Brighton,"36,765"
Colorado,Security-Widefield,"32,882"
Colorado,Englewood,"32,480"
Colorado,Ken Caryl,"32,438"
Colorado,Dakota Ridge,"32,005"
Colorado,Elsmere,"31,567"
Colorado,Wheat Ridge,"31,034"
Colorado,Pueblo West,"29,637"
Colorado,Castlewood,"28,255"
Colorado,Fountain,"27,631"
Colorado,Lafayette,"27,081"
Colorado,Columbine,"24,280"
Colorado,Central Jefferson,"24,039"
Colorado,South Jefferson,"23,024"
Colorado,Windsor,"21,106"
Colorado,Erie,"20,493"
Colorado,Evans,"20,473"
Colorado,Golden,"20,201"
Colorado,Louisville,"20,112"
Colorado,Clifton,"19,889"
Colorado,Montrose,"19,045"
Colorado,Divide,"18,488"
Colorado,Sherrelwood,"18,287"
Colorado,Durango,"17,834"
Colorado,Canon City,"16,337"
Colorado,Cimarron Hills,"16,161"
Colorado,Greenwood Village,"15,385"
Colorado,Welby,"14,846"
Colorado,Sterling,"14,629"
Colorado,Fort Carson,"13,813"
Colorado,Lone Tree,"13,545"
Colorado,Johnstown,"13,306"
Colorado,Black Forest,"13,116"
Colorado,Superior,"12,855"
Colorado,Fruita,"12,761"
Colorado,Southeastern El Paso,"12,750"
Colorado,Bald Mountain,"12,449"
Colorado,Steamboat Springs,"12,260"
Colorado,Federal Heights,"12,178"
Colorado,Firestone,"11,537"
Colorado,Fort Morgan,"11,329"
Colorado,Berkley,"11,207"
Colorado,Cherry Creek,"11,120"
Colorado,Frederick,"10,927"
Colorado,Castle Pines,"10,796"
Colorado,Castle Pines North,"10,602"
Colorado,The Pinery,"10,517"
Colorado,Edwards,"10,266"
Colorado,Glenwood Springs,"9,840"
Colorado,Cheyenne Mountain,"9,773"
Colorado,St. Charles Mesa,"9,675"
Colorado,Alamosa,"9,531"
Colorado,Rifle,"9,488"
Colorado,Gunbarrel,"9,263"
Colorado,Roxborough Park,"9,099"
Colorado,Evergreen,"9,038"
Colorado,Stonegate,"8,962"
Colorado,Craig,"8,846"
Colorado,Woodmoor,"8,741"
Colorado,Delta,"8,720"
Colorado,Redlands,"8,685"
Colorado,Cortez,"8,602"
Colorado,East Arapahoe,"8,415"
Colorado,Trinidad,"8,193"
Colorado,Fort Lupton,"7,783"
Colorado,Derby,"7,685"
Colorado,Fruitvale,"7,675"
Colorado,Lamar,"7,608"
Colorado,Fairmount,"7,559"
Colorado,Kersey-Gill,"7,273"
Colorado,Woodland Park,"7,194"
Colorado,Wellington,"7,185"
Colorado,Applewood,"7,160"
Colorado,La Junta,"6,964"
Colorado,Stratmoor,"6,900"
Colorado,Orchard Mesa,"6,836"
Colorado,Aspen,"6,805"
Colorado,Gypsum,"6,797"
Colorado,East Adams,"6,755"
Colorado,Air Force Academy,"6,680"
Colorado,Gleneagle,"6,611"
Colorado,Carbondale,"6,574"
Colorado,Eagle,"6,572"
Colorado,Avon,"6,447"
Colorado,Cherry Hills Village,"6,423"
Colorado,Monument,"6,391"
Colorado,Estes Park,"6,165"
Colorado,Grand Valley,"6,111"
Colorado,Twin Lakes,"6,101"
Colorado,Milliken,"6,091"
Connecticut,Bridgeport,"147,612"
Connecticut,New Haven,"130,282"
Connecticut,Stamford,"128,278"
Connecticut,Hartford,"124,705"
Connecticut,Waterbury,"109,307"
Connecticut,Norwalk,"88,145"
Connecticut,Danbury,"83,784"
Connecticut,New Britain,"72,878"
Connecticut,West Hartford,"63,268"
Connecticut,Greenwich,"61,171"
Connecticut,Hamden,"60,960"
Connecticut,Bristol,"60,570"
Connecticut,Meriden,"60,293"
Connecticut,Fairfield,"59,404"
Connecticut,Manchester,"58,241"
Connecticut,West Haven,"54,905"
Connecticut,Milford,"51,857"
Connecticut,Stratford,"51,384"
Connecticut,East Hartford,"51,252"
Connecticut,Middletown,"47,043"
Connecticut,Wallingford,"45,135"
Connecticut,Enfield,"44,654"
Connecticut,Southington,"43,069"
Connecticut,Shelton,"41,295"
Connecticut,Norwich,"40,178"
Connecticut,Trumbull,"36,018"
Connecticut,Torrington,"35,190"
Connecticut,Glastonbury,"34,427"
Connecticut,Naugatuck,"31,659"
Connecticut,Central Manchester,"31,154"
Connecticut,Newington,"30,562"
Connecticut,Cheshire,"29,261"
Connecticut,East Haven,"29,257"
Connecticut,Vernon,"29,179"
Connecticut,Windsor,"29,044"
Connecticut,Branford,"28,026"
Connecticut,New London,"27,374"
Connecticut,Wethersfield,"26,668"
Connecticut,Mansfield,"26,543"
Connecticut,Westport,"26,391"
Connecticut,South Windsor,"25,709"
Connecticut,Farmington,"25,340"
Connecticut,Windham,"25,268"
Connecticut,North Haven,"24,093"
Connecticut,Simsbury,"23,511"
Connecticut,Watertown,"22,514"
Connecticut,Guilford,"22,375"
Connecticut,Darien,"20,732"
Connecticut,Bloomfield,"20,486"
Connecticut,Southbury,"19,904"
Connecticut,Berlin,"19,866"
Connecticut,New Canaan,"19,738"
Connecticut,Rocky Hill,"19,709"
Connecticut,Montville,"19,571"
Connecticut,Waterford,"19,517"
Connecticut,Monroe,"19,479"
Connecticut,East Lyme,"19,159"
Connecticut,Ansonia,"18,959"
Connecticut,Madison,"18,269"
Connecticut,Wallingford Center,"18,209"
Connecticut,Avon,"18,098"
Connecticut,Wilton,"18,062"
Connecticut,Willimantic,"17,737"
Connecticut,Plainville,"17,716"
Connecticut,Killingly,"17,370"
Connecticut,Wolcott,"16,680"
Connecticut,Seymour,"16,540"
Connecticut,Brookfield,"16,452"
Connecticut,Colchester,"16,068"
Connecticut,Suffield,"15,735"
Connecticut,Ellington,"15,602"
Connecticut,Plainfield,"15,405"
Connecticut,Storrs,"15,344"
Connecticut,Tolland,"15,052"
Connecticut,Ledyard,"15,051"
Connecticut,North Branford,"14,407"
Connecticut,Cromwell,"14,005"
Connecticut,Orange,"13,956"
Connecticut,New Fairfield,"13,881"
Connecticut,Derby,"12,768"
Connecticut,Oxford,"12,683"
Connecticut,Windsor Locks,"12,498"
Connecticut,Coventry,"12,435"
Connecticut,Plymouth,"12,243"
Connecticut,Stafford,"12,087"
Connecticut,Griswold,"11,951"
Connecticut,Somers,"11,444"
Connecticut,Granby,"11,282"
Connecticut,Winchester,"11,242"
Connecticut,East Windsor,"11,162"
Connecticut,Canton,"10,292"
Connecticut,Old Saybrook,"10,242"
Connecticut,Weston,"10,179"
Connecticut,Woodbury,"9,975"
Connecticut,Hebron,"9,686"
Connecticut,Putnam,"9,584"
Connecticut,Bethel,"9,549"
Connecticut,Thompson,"9,458"
Connecticut,Prospect,"9,405"
Connecticut,Burlington,"9,301"
Connecticut,Groton,"9,299"
Connecticut,Redding,"9,158"
Connecticut,East Haddam,"9,126"
Connecticut,Oakville,"9,047"
Connecticut,Woodbridge,"8,990"
Connecticut,Conning Towers-Nautilus Park,"8,834"
Connecticut,Thompsonville,"8,577"
Connecticut,Kensington,"8,459"
Connecticut,Riverside,"8,416"
Connecticut,Haddam,"8,346"
Connecticut,Brooklyn,"8,210"
Connecticut,Woodstock,"7,964"
Connecticut,Thomaston,"7,887"
Connecticut,Winsted,"7,712"
Connecticut,Southwood Acres,"7,657"
Connecticut,Ridgefield,"7,645"
Connecticut,Old Lyme,"7,603"
Connecticut,Middlebury,"7,575"
Connecticut,Easton,"7,490"
Connecticut,Rockville,"7,474"
Connecticut,Glastonbury Center,"7,387"
Connecticut,Lebanon,"7,308"
Connecticut,Putnam District,"7,207"
Connecticut,New Hartford,"6,970"
Connecticut,Westbrook,"6,938"
Connecticut,Cos Cob,"6,770"
Connecticut,Essex,"6,683"
Connecticut,Old Greenwich,"6,611"
Connecticut,Killingworth,"6,525"
Connecticut,New Milford,"6,523"
Connecticut,Marlborough,"6,404"
Connecticut,Beacon Falls,"6,049"
Connecticut,Willington,"6,041"
Delaware,Brandywine,"82,672"
Delaware,Wilmington,"71,817"
Delaware,Greater Newark,"70,573"
Delaware,Pike Creek-Central Kirkwood,"44,493"
Delaware,Lower Christiana,"38,118"
Delaware,Dover,"37,355"
Delaware,Central Pencader,"33,750"
Delaware,Newark,"33,008"
Delaware,Piedmont,"30,902"
Delaware,Upper Christiana,"25,793"
Delaware,Central Kent,"21,857"
Delaware,Middletown,"19,910"
Delaware,Bear,"19,371"
Delaware,Brookside,"14,353"
Delaware,Glasgow,"14,303"
Delaware,Hockessin,"13,527"
Delaware,Pike Creek Valley,"11,217"
Delaware,Smyrna,"11,170"
Delaware,Milford,"10,179"
Delaware,Claymont,"8,253"
Delaware,North Star,"7,980"
Delaware,Pike Creek,"7,898"
Delaware,Wilmington Manor,"7,889"
Delaware,Seaford,"7,417"
Delaware,Georgetown,"6,891"
Delaware,Elsmere,"6,152"
DC,"Washington, DC","658,893"
Florida,Jacksonville,"853,382"
Florida,Miami,"430,332"
Florida,Tampa,"358,699"
Florida,Kendale Lakes-Lindgren Acres,"341,815"
Florida,Orlando,"262,372"
Florida,St. Petersburg,"253,693"
Florida,Hialeah,"235,563"
Florida,Tallahassee,"188,107"
Florida,Fort Lauderdale,"176,013"
Florida,Port St. Lucie,"174,110"
Florida,Cape Coral,"169,854"
Florida,Kendall-Perrine,"169,007"
Florida,Pembroke Pines,"164,626"
Florida,Sunshine Parkway,"153,186"
Florida,Hollywood,"148,047"
Florida,Miramar,"134,989"
Florida,Gainesville,"128,460"
Florida,Coral Springs,"127,952"
Florida,Southwest Orange,"125,117"
Florida,Citrus Park-Fern Lake,"117,103"
Florida,Northwest Dade,"113,920"
Florida,Clearwater,"110,703"
Florida,North Westside,"110,020"
Florida,Pompano Beach,"106,105"
Florida,Palm Bay,"105,838"
Florida,West Palm Beach,"104,031"
Florida,Brandon,"103,483"
Florida,Lakeland,"102,346"
Florida,South Westside,"99,883"
Florida,Davie,"98,895"
Florida,Spring Hill,"98,621"
Florida,Miami Beach,"91,732"
Florida,Plantation,"91,457"
Florida,Boca Raton,"91,332"
Florida,Sunrise,"91,256"
Florida,Deltona,"86,890"
Florida,Lehigh Acres,"86,784"
Florida,Royal Palm Beach-West Jupiter,"82,604"
Florida,Palm Coast,"80,600"
Florida,Largo,"79,019"
Florida,Deerfield Beach,"78,881"
Florida,Melbourne,"78,490"
Florida,Town 'n' Country,"78,442"
Florida,Alafaya,"78,113"
Florida,Kendall,"75,371"
Florida,Boynton Beach,"73,124"
Florida,Riverview,"71,050"
Florida,Fort Myers,"70,918"
Florida,Lauderhill,"70,626"
Florida,Central Pasco,"69,995"
Florida,Weston,"69,100"
Florida,Boca Ciega,"68,887"
Florida,Gulf Breeze-Harold,"67,908"
Florida,Kissimmee,"66,722"
Florida,Homestead,"65,524"
Florida,Delray Beach,"65,055"
Florida,Carol City,"64,569"
Florida,Tamarac,"63,793"
Florida,Daytona Beach,"63,011"
Florida,Wellington,"61,485"
Florida,North Miami,"61,420"
Florida,Jupiter,"60,681"
Florida,North Port,"60,380"
Florida,Pine Hills,"60,076"
Florida,Fountainbleau,"59,764"
Florida,Port Orange,"58,742"
Florida,Coconut Creek,"58,536"
Florida,Ocala,"57,586"
Florida,Sanford,"57,525"
Florida,Palm Harbor,"57,439"
Florida,Kendale Lakes,"56,148"
Florida,Margate,"56,061"
Florida,Tamiami,"55,271"
Florida,Port Charlotte,"54,392"
Florida,Sarasota,"54,214"
Florida,Doral,"54,116"
Florida,Poinciana,"53,193"
Florida,Pensacola,"53,068"
Florida,Bradenton,"52,769"
Florida,Palm Beach Gardens,"51,919"
Florida,The Villages,"51,442"
Florida,Coral Gables,"51,227"
Florida,The Hammocks,"51,003"
Florida,Pinellas Park,"50,946"
Florida,Northeast Leon,"49,416"
Florida,Bonita Springs,"49,299"
Florida,Country Club,"47,105"
Florida,Apopka,"47,084"
Florida,Cantonment,"44,893"
Florida,Titusville,"44,557"
Florida,Cutler Bay,"44,321"
Florida,Wesley Chapel,"44,092"
Florida,Oakland Park,"43,800"
Florida,North Miami Beach,"43,664"
Florida,Fort Pierce,"43,601"
Florida,North Lauderdale,"43,214"
Florida,St. Cloud,"43,005"
Florida,Altamonte Springs,"42,225"
Florida,University,"41,163"
Florida,Ocoee,"41,073"
Florida,North Fort Myers,"39,407"
Florida,Greenacres,"39,157"
Florida,Greater Carrollwood,"39,086"
Florida,Ormond Beach,"39,075"
Florida,Hallandale Beach,"39,051"
Florida,Winter Garden,"38,746"
Florida,The Acreage,"38,704"
Florida,Oviedo,"38,020"
Florida,Ponte Vedra,"37,924"
Florida,Panama City,"37,681"
Florida,Aventura,"37,451"
Florida,Lake Worth,"37,097"
Florida,Middleburg-Clay Hill,"37,033"
Florida,Royal Palm Beach,"37,015"
Florida,Interior County,"36,733"
Florida,Hallandale,"36,703"
Florida,Plant City,"36,627"
Florida,Winter Haven,"36,371"
Florida,Kendall West,"36,154"
Florida,Dunedin,"35,819"
Florida,South Miami Heights,"35,696"
Florida,Valrico,"35,545"
Florida,Wimauma-Lithia,"35,529"
Florida,Egypt Lake-Leto,"35,282"
Florida,Cooper City,"34,923"
Florida,Merritt Island,"34,743"
Florida,West Little River,"34,699"
Florida,Lauderdale Lakes,"34,410"
Florida,Winter Springs,"34,169"
Florida,Riviera Beach,"33,649"
Florida,Carrollwood,"33,365"
Florida,Golden Glades,"33,145"
Florida,Land O' Lakes,"31,996"
Florida,Richmond West,"31,973"
Florida,North Peninsula,"31,503"
Florida,Navarre,"31,378"
Florida,East Leon,"31,203"
Florida,East Lake,"30,962"
Florida,Lakeside,"30,943"
Florida,Miami Lakes,"30,791"
Florida,Gulf Gate-Osprey,"30,695"
Florida,Clermont,"30,600"
Florida,Westchester,"29,862"
Florida,Winter Park,"29,442"
Florida,Panama City Beaches,"29,429"
Florida,Fruit Cove,"29,362"
Florida,De Land,"29,194"
Florida,Palm River-East Tampa,"28,996"
Florida,Ferry Pass,"28,921"
Florida,Lake Magdalene,"28,509"
Florida,Parkland,"28,131"
Florida,Fleming Island,"27,126"
Florida,University Park,"26,995"
Florida,Cutler Ridge,"26,918"
Florida,Casselberry,"26,707"
Florida,Four Corners,"26,116"
Florida,Buenaventura Lakes,"26,079"
Florida,Rockledge,"26,071"
Florida,Key West,"25,704"
Florida,Meadow Woods,"25,558"
Florida,Temple Terrace,"25,419"
Florida,Norland,"24,978"
Florida,Interlachen-Florahome,"24,964"
Florida,Palmetto Bay,"24,513"
Florida,Coral Terrace,"24,376"
Florida,Boca Del Mar,"24,318"
Florida,Central Volusia,"24,310"
Florida,Citrus Park,"24,252"
Florida,Tarpon Springs,"24,239"
Florida,Immokalee,"24,154"
Florida,Keystone,"24,039"
Florida,Golden Gate,"23,961"
Florida,Greater Northdale,"23,859"
Florida,New Smyrna Beach,"23,658"
Florida,Hialeah Gardens,"23,555"
Florida,Bayonet Point,"23,467"
Florida,Bellview,"23,355"
Florida,Sebastian,"23,344"
Florida,East Marion,"23,131"
Florida,Wright,"23,127"
Florida,Palm City,"23,120"
Florida,East Wakulla,"23,096"
Florida,Vero Beach South,"23,092"
Florida,Northwest Leon,"23,081"
Florida,Crestview,"22,955"
Florida,Myakka,"22,834"
Florida,Fellowship,"22,788"
Florida,The Crossings,"22,758"
Florida,East Lake-Orient Park,"22,753"
Florida,Bloomingdale,"22,711"
Florida,Oak Ridge,"22,685"
Florida,Jacksonville Beach,"22,665"
Florida,Leisure City,"22,655"
Florida,Estero,"22,612"
Florida,Holiday,"22,403"
Florida,South Bradenton,"22,178"
Florida,Northdale,"22,079"
Florida,Haines City,"22,072"
Florida,Princeton,"22,038"
Florida,Wekiwa Springs,"21,998"
Florida,Brent,"21,804"
Florida,Westchase,"21,747"
Florida,Venice,"21,730"
Florida,Palm Springs,"21,728"
Florida,Fort Walton Beach,"21,558"
Florida,West and East Lealman,"21,528"
Florida,Leesburg,"21,524"
Florida,Dania Beach,"21,477"
Florida,West Pensacola,"21,339"
Florida,Glades,"21,290"
Florida,Edgewater,"21,121"
Florida,Palm River-Clair Mel,"21,024"
Florida,Naples,"20,968"
Florida,Lake Worth Corridor,"20,788"
Florida,Ensley,"20,602"
Florida,Fort McCoy-Anthony,"20,434"
Florida,Upper Keys,"20,334"
Florida,Oakleaf Plantation,"20,315"
Florida,West Melbourne,"20,078"
Florida,Pace,"20,039"
Florida,Palm Valley,"20,019"
Florida,Lealman,"19,879"
Florida,Lynn Haven,"19,792"
Florida,De Bary,"19,648"
Florida,Ives Estates,"19,525"
Florida,La Belle,"19,514"
Florida,Eustis,"19,455"
Florida,Lutz,"19,344"
Florida,Sun City Center,"19,258"
Florida,Pinecrest,"19,251"
Florida,Greater Sun Center,"19,031"
Florida,Jasmine Estates,"18,989"
Florida,Cutler,"18,889"
Florida,Sandalfoot Cove,"18,470"
